Date and Time,Time (s),Temperature (°C),Relative Humidity (%),Absolute Humidity (g/m³),Barometric Pressure (mmHg),Wind Speed, 271-304 (mph),Dew Point (°C),Wind Chill (°C),Humidex (°C),Satellite Count,Latitude, 271-304 (°),Longitude, 271-304 (°),Altitude, 271-304 (m),Speed, 271-304 (m/s),UV Index,Illuminance, 271-304 (lx),Solar Irradiance, 271-304 (W/m²),Solar PAR (μmol/m²/s),Wind Direction (°),Magnetic Heading (°),True Heading (°)
09/25/2024 09:50:29 am,34.000,32.4,73.8,25.4,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.4,46.7,8,10.34126800000000,123.94159000000000,54.00000000000001,0.05,0.07,2083.40,21.67,38.54,200,22,20
09/25/2024 09:50:30 am,35.000,32.4,73.9,25.5,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.4,46.8,7,10.34127000000000,123.94159000000000,54.00000000000001,0.05,0.07,2083.40,21.67,38.54,199,21,19
09/25/2024 09:50:31 am,36.000,32.4,73.8,25.5,755.2,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.4,46.8,8,10.34127000000000,123.94159099999999,54.00000000000001,0.05,0.07,2073.28,21.56,38.36,199,21,19
09/25/2024 09:50:32 am,37.000,32.5,73.8,25.6,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.5,46.9,7,10.34127000000000,123.94159099999999,54.00000000000001,0.05,0.07,2071.26,21.54,38.32,199,21,19
09/25/2024 09:50:33 am,38.000,32.5,73.8,25.6,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.5,46.9,7,10.34127000000000,123.94159099999999,54.00000000000001,0.05,0.07,2075.30,21.58,38.39,199,21,19
09/25/2024 09:50:34 am,39.000,32.5,73.7,25.6,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.5,47.0,8,10.34127000000000,123.94159300000000,54.00000000000001,0.05,0.08,2065.19,21.48,38.21,198,20,18
09/25/2024 09:50:35 am,40.000,32.6,73.7,25.6,755.1,0.0,,,,,,,,,,,,,,,
,,,,,,,,32.6,47.0,8,10.34127000000000,123.94159300000000,54.00000000000001,0.00,0.08,2065.19,21.48,38.21,202,24,22
09/25/2024 09:50:36 am,41.000,32.5,73.6,25.5,755.1,0.6,,,,,,,,,,,,,,,
